reference,test_blockOrder,blockOrder,imageFile,num,index,n,winsize,numerosity,allposis,centralposis,extraposis,perceptpairs,protectzonetype,convexhull,occupancyarea,averageeccentricity,averagespacing,density,display_i,p_trials.thisRepN,p_trials.thisTrialN,p_trials.thisN,p_trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.keys,key_resp.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_16.keys,key_resp_16.rt,key_resp_17.keys,key_resp_17.rt,key_resp_18.keys,key_resp_18.rt,key_resp_19.keys,key_resp_19.rt,key_resp_26.keys,key_resp_26.rt,p_img.started,p_img.stopped,text_14.started,text_14.stopped,responseN,key_resp_4.keys,key_resp_4.rt,text_20.started,text_20.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.started,key_resp_20.stopped,key_resp_22.keys,key_resp_22.rt,key_resp_5.keys,key_resp_5.rt,image_2.started,image_2.stopped,blank.started,blank.stopped,text_21.started,text_21.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_23.keys,key_resp_23.rt,image.started,image.stopped,text_31.started,text_31.stopped,text_32.started,text_32.stopped,key_resp_2.keys,key_resp_2.rt,thanksm.started,thanksm.stopped,participant,age,sex,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,13.220089299604297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,21,Female,2021_Dec_14_1001,uniform_mix,2021.2.3,59.88988643904216,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.3083657999522984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,21,Female,2021_Dec_14_1001,uniform_mix,2021.2.3,59.88988643904216,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,11.635641799774021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,21,Female,2021_Dec_14_1001,uniform_mix,2021.2.3,59.88988643904216,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,24.77225019969046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,21,Female,2021_Dec_14_1001,uniform_mix,2021.2.3,59.88988643904216,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,11.088159800041467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,21,Female,2021_Dec_14_1001,uniform_mix,2021.2.3,59.88988643904216,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,23.67650040006265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,21,Female,2021_Dec_14_1001,uniform_mix,2021.2.3,59.88988643904216,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.1138949999585748,space,0.46178480004891753,451.73358920030296,451.9047106001526,451.9047106001526,None,,space,21.79610999999568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,21,Female,2021_Dec_14_1001,uniform_mix,2021.2.3,59.88988643904216,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.21565530030057,None,space,12.971689299680293,475.21565530030057,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,21,Female,2021_Dec_14_1001,uniform_mix,2021.2.3,59.88988643904216,
c4_mix_ref.xlsx,c4_mix_t.xlsx,c4_mix.xlsx,stims/contrastref5.png,49,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,space,2.793958299793303,,,,,,,,,,,,,,n,4.593929800204933,space,3.0655815000645816,499.96306780027226,500.1316543999128,500.1316543999128,None,500.39239430008456,None,space,2.4997049001976848,500.39239430008456,None,space,4.4387440998107195,,,,,,,,,,,,,5,21,Female,2021_Dec_14_1001,uniform_mix,2021.2.3,59.88988643904216,
c4_mix_ref.xlsx,c4_mix_t.xlsx,c4_mix.xlsx,stims/contrastref4.png,44,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,3,,,,,,,,,,,,,,,,,,,space,1.2880381997674704,,,,,,,,,,,,,,n,0.8915452999062836,space,1.3448826996609569,512.0935698999092,512.278713000007,512.278713000007,None,512.5201639002189,None,space,1.4130724999122322,512.5201639002189,None,space,2.102786000352353,,,,,,,,,,,,,5,21,Female,2021_Dec_14_1001,uniform_mix,2021.2.3,59.88988643904216,
